Date,GID,Pos,Name,Starter,DK Pts,DK Salary,Team,H/A,Oppt,Team Score,Oppt Score,Minutes,Stat line
20161030,4948,PG/SG,"Harrison, Andrew",,15.25,"$3,000",mem,H,was,112,103,29.55,9pt 1rb 3as 1trey 3-8fg 2-3ft
20161030,3514,SG,"Barbosa, Leandro",,13.75,"$3,000",pho,H,gsw,100,106,14.65,7pt 3rb 2as 3-6fg 1-2ft
20161030,3861,SG,"Redick, J.J.",1.0,13.5,"$4,400",lac,H,uta,88,75,27.53,9pt 2st 1trey 4-8fg
20161030,3313,PG,"Parker, Tony",1.0,12.5,"$4,000",sas,A,mia,106,99,22.03,3pt 2rb 4as 1bl 3to 1trey 1-4fg
20161030,3816,SG,"Williams, Louis",,12.25,"$4,400",lal,A,okc,96,113,19.60,7pt 1rb 2as 1st 2to 2-7fg 3-4ft
20161030,4846,SG,"Vaughn, Rashad",,12.25,"$3,000",mil,A,det,83,98,22.32,5pt 1rb 3st 1to 1trey 2-8fg
20161030,5013,SG,"Brogdon, Malcolm",,12.0,"$3,200",mil,A,det,83,98,17.05,6pt 2rb 1as 1st 3-7fg 0-1ft
20161030,4994,PG,"Christon, Semaj",,12.0,"$3,000",okc,H,lal,113,96,20.08,5pt 2as 2st 1to 1trey 2-6fg 0-1ft
20161030,4885,SG,"Booker, Devin",1.0,11.5,"$6,200",pho,H,gsw,100,106,28.32,7pt 2as 1bl 2to 1trey 3-12fg
20161030,4909,PG,"Baldwin, Wade",,10.0,"$3,300",mem,H,was,112,103,18.03,0pt 4as 2st 0-5fg
20161030,3747,PG/SG,"Felton, Raymond",,8.5,"$3,200",lac,H,uta,88,75,19.07,4pt 2rb 2as 2to 2-6fg
20161030,4744,SG,"Hood, Rodney",1.0,8.25,"$6,100",uta,A,lac,75,88,28.27,5pt 3rb 2to 1trey 2-10fg 0-1ft
20161030,4675,SG,"McDaniels, K.J.",,8.0,"$3,000",hou,H,dal,93,92,16.13,2pt 2rb 1as 1bl 1-4fg
20161030,4615,PG,"Burke, Trey",,7.75,"$3,000",was,A,mem,103,112,16.23,3pt 1rb 1as 1bl 1-4fg 1-2ft
20161030,4943,SG,"Abrines, Alex",,7.0,"$3,000",okc,H,lal,113,96, 1.82,5pt 1st 1-1fg 3-3ft
20161030,3651,PG,"Livingston, Shaun",,6.25,"$3,000",gsw,A,pho,106,100,13.60,4pt 1rb 1as 1to 2-3fg 0-1ft
20161030,4564,SG,"Curry, Seth",1.0,5.75,"$3,900",dal,A,hou,92,93,23.80,0pt 3rb 2as 2to 0-3fg
20161030,4611,PG/SG,"Clark, Ian",,5.5,"$3,000",gsw,A,pho,106,100,15.87,3pt 2rb 1to 1trey 1-5fg
20161030,4377,PG,"Mack, Shelvin",,4.0,"$3,100",uta,A,lac,75,88,13.80,4pt 1as 3to 2-5fg
20161030,4729,PG,"Ennis, Tyler",,3.0,"$3,000",hou,H,dal,93,92, 9.38,2pt 1as 1to 1-4fg
20161030,4807,PG,"Neto, Raul",,2.25,"$3,000",uta,A,lac,75,88, 4.13,0pt 1rb 1as 1to
20161030,4980,PG,"Satoransky, Tomas",,0.0,"$3,000",was,A,mem,103,112, 1.42,0pt
20161030,4946,PG,"Laprovittola, Nicolas",,0.0,"$3,000",sas,A,mia,106,99, 0.85,0pt
