Date,Player,Pos,Salary,Predicted,Scored,Team,Iteration
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,69
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,69
Nov82016,Karl-Anthony Towns,C,8500,45.66,36.75,MIN,69
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,70
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,70
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,70
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,70
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,70
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,70
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,70
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,70
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,79
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,79
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,79
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,79
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,79
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,79
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,79
Nov82016,LeBron James,SF/PF,9900,55.34,48.25,CLE,79
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,78
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,78
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,78
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,78
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,78
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,78
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,78
Nov82016,LeBron James,SF/PF,9900,55.34,48.25,CLE,78
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,77
Nov82016,Rudy Gay,SF,6800,35.65,44.5,SAC,77
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,77
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,77
Nov82016,Eric Bledsoe,PG,6700,35.58,42.0,PHO,77
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,77
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,77
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,77
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,76
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,76
Nov82016,Rudy Gay,SF,6800,35.65,44.5,SAC,76
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,76
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,76
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,76
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,76
Nov82016,Marc Gasol,C,7000,36.58,32.0,MEM,76
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,75
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,75
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,75
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,75
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,75
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,75
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,75
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,75
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,74
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,74
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,74
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,74
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,74
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,74
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,74
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,74
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,72
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,72
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,72
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,72
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,72
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,72
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,72
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,72
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,71
Nov82016,Rudy Gay,SF,6800,35.65,44.5,SAC,71
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,71
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,71
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,71
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,71
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,71
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,71
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,73
Nov82016,Rudy Gay,SF,6800,35.65,44.5,SAC,73
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,73
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,73
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,73
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,73
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,73
Nov82016,LeBron James,SF/PF,9900,55.34,48.25,CLE,73
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,80
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,80
Nov82016,Rudy Gay,SF,6800,35.65,44.5,SAC,80
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,80
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,80
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,80
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,80
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,80
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,86
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,86
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,86
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,86
Nov82016,Kyrie Irving,PG,7400,37.9,40.75,CLE,86
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,86
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,86
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,86
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,90
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,90
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,90
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,90
Nov82016,Eric Bledsoe,PG,6700,35.58,42.0,PHO,90
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,90
Nov82016,Dennis Schroder,PG,6100,30.17,39.0,ATL,90
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,90
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,89
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,89
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,89
Nov82016,Eric Bledsoe,PG,6700,35.58,42.0,PHO,89
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,89
Nov82016,Dennis Schroder,PG,6100,30.17,39.0,ATL,89
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,89
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,89
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,87
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,87
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,87
Nov82016,Kyrie Irving,PG,7400,37.9,40.75,CLE,87
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,87
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,87
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,87
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,87
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,88
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,88
Nov82016,Andrew Harrison,PG/SG,3000,9.1,32.25,MEM,88
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,88
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,88
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,88
Nov82016,Dennis Schroder,PG,6100,30.17,39.0,ATL,88
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,88
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,85
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,85
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,85
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,85
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,85
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,85
Nov82016,Dwight Howard,C,7800,42.19,35.75,ATL,85
Nov82016,LeBron James,SF/PF,9900,55.34,48.25,CLE,85
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,84
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,84
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,84
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,84
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,84
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,84
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,84
Nov82016,Dwight Howard,C,7800,42.19,35.75,ATL,84
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,83
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,83
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,83
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,83
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,83
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,83
Nov82016,Dwight Howard,C,7800,42.19,35.75,ATL,83
Nov82016,LeBron James,SF/PF,9900,55.34,48.25,CLE,83
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,82
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,82
Nov82016,Danilo Gallinari,SF,5800,25.81,41.25,DEN,82
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,82
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,82
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,82
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,82
Nov82016,Dwight Howard,C,7800,42.19,35.75,ATL,82
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,81
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,81
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,81
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,81
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,81
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,81
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,81
Nov82016,Dwight Howard,C,7800,42.19,35.75,ATL,81
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,91
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,91
Nov82016,Rudy Gay,SF,6800,35.65,44.5,SAC,91
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,91
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,91
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,91
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,91
Nov82016,Dwight Howard,C,7800,42.19,35.75,ATL,91
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,92
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,92
Nov82016,Andrew Harrison,PG/SG,3000,9.1,32.25,MEM,92
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,92
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,92
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,92
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,92
Nov82016,Karl-Anthony Towns,C,8500,45.66,36.75,MIN,92
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,93
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,93
Nov82016,Andrew Harrison,PG/SG,3000,9.1,32.25,MEM,93
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,93
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,93
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,93
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,93
Nov82016,Karl-Anthony Towns,C,8500,45.66,36.75,MIN,93
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,94
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,94
Nov82016,J.J. Barea,PG/SG,6000,35.18,37.75,DAL,94
Nov82016,Rudy Gay,SF,6800,35.65,44.5,SAC,94
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,94
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,94
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,94
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,94
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,95
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,95
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,95
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,95
Nov82016,Eric Bledsoe,PG,6700,35.58,42.0,PHO,95
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,95
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,95
Nov82016,Karl-Anthony Towns,C,8500,45.66,36.75,MIN,95
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,96
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,96
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,96
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,96
Nov82016,Eric Bledsoe,PG,6700,35.58,42.0,PHO,96
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,96
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,96
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,96
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,97
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,97
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,97
Nov82016,Eric Bledsoe,PG,6700,35.58,42.0,PHO,97
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,97
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,97
Nov82016,Brook Lopez,C,6500,33.04,36.25,BKN,97
Nov82016,LeBron James,SF/PF,9900,55.34,48.25,CLE,97
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,98
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,98
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,98
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,98
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,98
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,98
Nov82016,Tyus Jones,PG,3000,10.82,38.25,MIN,98
Nov82016,Marc Gasol,C,7000,36.58,32.0,MEM,98
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,99
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,99
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,99
Nov82016,Damian Lillard,PG,9100,46.64,48.25,POR,99
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,99
Nov82016,P.J. Tucker,SF,3100,13.18,38.25,PHO,99
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,99
Nov82016,Marc Gasol,C,7000,36.58,32.0,MEM,99
Nov82016,Anthony Davis,PF/C,11000,56.86,56.0,NO,100
Nov82016,C.J. McCollum,PG/SG,7100,36.26,57.5,POR,100
Nov82016,Andrew Wiggins,SF,6000,29.39,52.0,MIN,100
Nov82016,Vince Carter,SF,3500,16.62,36.75,MEM,100
Nov82016,Kent Bazemore,SG/SF,5000,25.75,38.5,ATL,100
Nov82016,Seth Curry,SG,3000,14.68,41.5,DAL,100
Nov82016,Kevin Love,PF/C,7300,39.8,48.0,CLE,100
Nov82016,Marc Gasol,C,7000,36.58,32.0,MEM,100
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,1
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,1
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,1
Nov92016,DeMar DeRozan,SG,8000,45.46,55.0,TOR,1
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,1
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,1
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,1
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,1
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,2
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,2
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,2
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,2
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,2
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,2
Nov92016,Gordon Hayward,SF,6800,40.16,47.25,UTA,2
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,2
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,3
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,3
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,3
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,3
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,3
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,3
Nov92016,Eric Bledsoe,PG,6600,35.06,46.25,PHO,3
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,3
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,4
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,4
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,4
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,4
Nov92016,DeMar DeRozan,SG,8000,45.46,55.0,TOR,4
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,4
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,4
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,4
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,5
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,5
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,5
Nov92016,DeMar DeRozan,SG,8000,45.46,55.0,TOR,5
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,5
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,5
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,5
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,5
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,6
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,6
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,6
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,6
Nov92016,Kentavious Caldwell-Pope,SG,4800,26.33,40.0,DET,6
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,6
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,6
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,6
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,7
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,7
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,7
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,7
Nov92016,Kentavious Caldwell-Pope,SG,4800,26.33,40.0,DET,7
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,7
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,7
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,7
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,8
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,8
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,8
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,8
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,8
Nov92016,Hollis Thompson,SG/SF,3000,10.52,34.0,PHI,8
Nov92016,James Harden,PG/SG,11500,59.61,64.5,HOU,8
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,8
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,9
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,9
Nov92016,DeMar DeRozan,SG,8000,45.46,55.0,TOR,9
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,9
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,9
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,9
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,9
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,9
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,10
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,10
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,10
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,10
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,10
Nov92016,Kentavious Caldwell-Pope,SG,4800,26.33,40.0,DET,10
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,10
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,10
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,11
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,11
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,11
Nov92016,DeMar DeRozan,SG,8000,45.46,55.0,TOR,11
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,11
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,11
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,11
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,11
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,15
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,15
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,15
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,15
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,15
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,15
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,15
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,15
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,16
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,16
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,16
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,16
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,16
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,16
Nov92016,Andrew Wiggins,SF,6000,34.15,43.0,MIN,16
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,16
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,14
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,14
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,14
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,14
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,14
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,14
Nov92016,Andrew Wiggins,SF,6000,34.15,43.0,MIN,14
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,14
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,13
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,13
Nov92016,Paul Millsap,PF,7700,43.75,44.25,ATL,13
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,13
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,13
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,13
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,13
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,13
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,12
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,12
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,12
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,12
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,12
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,12
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,12
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,12
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,17
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,17
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,17
Nov92016,Dwyane Wade,SG,6200,30.35,42.75,CHI,17
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,17
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,17
Nov92016,Kyle Lowry,PG,7400,40.54,53.25,TOR,17
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,17
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,18
Nov92016,Nikola Vucevic,C,6200,32.23,54.5,ORL,18
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,18
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,18
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,18
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,18
Nov92016,Kemba Walker,PG,7000,39.0,43.75,CHA,18
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,18
Nov92016,Jeff Teague,PG,6200,29.99,52.0,IND,19
Nov92016,Alex Len,C,4000,24.07,43.0,PHO,19
Nov92016,Blake Griffin,PF,8200,45.04,53.25,LAC,19
Nov92016,DeMar DeRozan,SG,8000,45.46,55.0,TOR,19
Nov92016,Zach LaVine,SG,6300,28.66,52.0,MIN,19
Nov92016,Seth Curry,SG,3000,19.2,38.25,DAL,19
Nov92016,Jimmy Butler,SG/SF,7200,37.02,66.5,CHI,19
Nov92016,Otto Porter,SF,5600,28.87,72.5,WAS,19
