Player1,Player2,Player3,Player4,Player5,Player6,Player7,Player8,Team1,Team2,Team3,Team4,Team5,Team6,Team7,Team8,Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Projected Value,Actual Scored,Iteration,date,NumGames,Risk
Giannis Antetokounmpo,Stephen Curry,Mike Miller,Hassan Whiteside,Dwight Howard,Luol Deng,Michael Beasley,Luke Babbitt,MIL,GS,DEN,MIA,ATL,LAL,MIL,MIA,PG,PG,SG,C,C,SF,SF,SF,465.102619475,235.25,69,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Draymond Green,Jahlil Okafor,Rodney Hood,Troy Daniels,Mike Miller,Larry Nance Jr.,MIL,GS,GS,PHI,UTA,MEM,DEN,LAL,PG,PG,PF,PF,SG,SG,SG,SF,442.712604494,232.75,72,Dec32016,9,0.0
Jabari Parker,Giannis Antetokounmpo,Rodney Hood,Troy Daniels,Mike Miller,Andrew Harrison,J.J. Barea,Karl-Anthony Towns,MIL,MIL,UTA,MEM,DEN,MEM,DAL,MIN,SF,PG,SG,SG,SG,PG,PG,C,387.239874916,232.25,63,Dec32016,9,0.0
Giannis Antetokounmpo,Brandon Rush,Isaiah Thomas,Delon Wright,Hassan Whiteside,Karl-Anthony Towns,Michael Beasley,Luke Babbitt,MIL,MIN,BOS,TOR,MIA,MIN,MIL,MIA,PG,SG,PG,PG,C,C,SF,SF,407.109897762,232.0,66,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Damian Lillard,Patrick McCaw,Shabazz Muhammad,Hollis Thompson,Luis Scola,Hassan Whiteside,MIL,GS,POR,GS,MIN,PHI,BKN,MIA,PG,PG,PG,SG,SG,SG,PF,C,458.027019343,231.5,37,Dec32016,9,0.0
Stephen Curry,Isaiah Thomas,Rodney Hood,P.J. Tucker,Michael Kidd-Gilchrist,Luol Deng,Justin Hamilton,Timofey Mozgov,GS,BOS,UTA,PHO,CHA,LAL,BKN,LAL,PG,PG,SG,SF,SF,SF,C,C,426.246452611,231.0,42,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Kyle Lowry,Troy Daniels,Paul Zipser,Alonzo Gee,Dwight Howard,Michael Beasley,MIL,GS,TOR,MEM,CHI,DEN,ATL,MIL,PG,PG,PG,SG,SF,SF,C,SF,461.130695406,229.0,98,Dec32016,9,0.0
Giannis Antetokounmpo,Luis Scola,Sean Kilpatrick,Rodney Hood,Troy Daniels,P.J. Tucker,Michael Kidd-Gilchrist,Andre Iguodala,MIL,BKN,BKN,UTA,MEM,PHO,CHA,GS,PG,PF,SG,SG,SG,SF,SF,SF,501.618668723,228.75,48,Dec32016,9,0.0
Giannis Antetokounmpo,Damian Lillard,Kyle Lowry,Mike Miller,Karl-Anthony Towns,Luol Deng,Michael Beasley,Luke Babbitt,MIL,POR,TOR,DEN,MIN,LAL,MIL,MIA,PG,PG,PG,SG,C,SF,SF,SF,435.767666984,228.25,50,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Joe Johnson,Allen Crabbe,Kyle Lowry,Jahlil Okafor,Dwight Powell,Luke Babbitt,MIL,GS,UTA,POR,TOR,PHI,DAL,MIA,PG,PG,SG,SG,PG,PF,PF,SF,449.975756936,226.75,23,Dec32016,9,0.0
Eric Bledsoe,J.J. Barea,Ian Clark,Hassan Whiteside,Karl-Anthony Towns,Luol Deng,Michael Beasley,Luke Babbitt,PHO,DAL,GS,MIA,MIN,LAL,MIL,MIA,PG,PG,PG,C,C,SF,SF,SF,457.73711194,225.25,4,Dec32016,9,0.0
Damian Lillard,Rodney Hood,J.J. Barea,Hassan Whiteside,Karl-Anthony Towns,Luol Deng,Michael Beasley,Luke Babbitt,POR,UTA,DAL,MIA,MIN,LAL,MIL,MIA,PG,SG,PG,C,C,SF,SF,SF,522.367390138,222.75,19,Dec32016,9,0.0
Giannis Antetokounmpo,Damian Lillard,Eric Bledsoe,Rodney Hood,Luol Deng,Michael Beasley,Justin Hamilton,Luke Babbitt,MIL,POR,PHO,UTA,LAL,MIL,BKN,MIA,PG,PG,PG,SG,SF,SF,C,SF,452.739008384,217.5,21,Dec32016,9,0.0
Stephen Curry,Rodney Hood,P.J. Tucker,Michael Kidd-Gilchrist,George Hill,Ian Clark,Karl-Anthony Towns,Luol Deng,GS,UTA,PHO,CHA,UTA,GS,MIN,LAL,PG,SG,SF,SF,PG,PG,C,SF,467.670769087,217.5,62,Dec32016,9,0.0
Stephen Curry,Joe Johnson,Allen Crabbe,Draymond Green,Kyle Lowry,Jahlil Okafor,Rodney Hood,Larry Nance Jr.,GS,UTA,POR,GS,TOR,PHI,UTA,LAL,PG,SG,SG,PF,PG,PF,SG,SF,424.562934458,214.0,44,Dec32016,9,0.0
Giannis Antetokounmpo,Taj Gibson,Nikola Jokic,Eric Bledsoe,Rodney Hood,P.J. Tucker,Michael Kidd-Gilchrist,Andre Iguodala,MIL,CHI,DEN,PHO,UTA,PHO,CHA,GS,PG,PF,PF,PG,SG,SF,SF,SF,395.651144041,213.5,36,Dec32016,9,0.0
Giannis Antetokounmpo,Will Barton,Eric Bledsoe,J.J. Barea,Luol Deng,Michael Beasley,Justin Hamilton,Timofey Mozgov,MIL,DEN,PHO,DAL,LAL,MIL,BKN,LAL,PG,SG,PG,PG,SF,SF,C,C,505.959322317,213.5,41,Dec32016,9,0.0
Stephen Curry,Damian Lillard,James Ennis,Norman Powell,Isaiah Thomas,Karl-Anthony Towns,Timofey Mozgov,Luke Babbitt,GS,POR,MEM,TOR,BOS,MIN,LAL,MIA,PG,PG,SG,SG,PG,C,C,SF,395.982318111,212.75,32,Dec32016,9,0.0
Giannis Antetokounmpo,Patrick McCaw,Shabazz Muhammad,Kyle Lowry,Isaiah Thomas,Michael Beasley,Justin Hamilton,Timofey Mozgov,MIL,GS,MIN,TOR,BOS,MIL,BKN,LAL,PG,SG,SG,PG,PG,SF,C,C,518.554130486,212.25,40,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Taj Gibson,Nikola Jokic,Sean Kilpatrick,Rodney Hood,Troy Daniels,Larry Nance Jr.,MIL,GS,CHI,DEN,BKN,UTA,MEM,LAL,PG,PG,PF,PF,SG,SG,SG,SF,402.592623534,209.75,77,Dec32016,9,0.0
Devin Booker,Joe Johnson,Isaiah Thomas,Andrew Harrison,J.J. Barea,DeMarre Carroll,Hassan Whiteside,Justin Hamilton,PHO,UTA,BOS,MEM,DAL,TOR,MIA,BKN,SG,SG,PG,PG,PG,SF,C,C,417.168533775,207.25,13,Dec32016,9,0.0
Giannis Antetokounmpo,Bojan Bogdanovic,Draymond Green,Andrew Harrison,J.J. Barea,Karl-Anthony Towns,Michael Beasley,Luke Babbitt,MIL,BKN,GS,MEM,DAL,MIN,MIL,MIA,PG,SG,PF,PG,PG,C,SF,SF,524.673422538,206.75,39,Dec32016,9,0.0
Giannis Antetokounmpo,Rodney Hood,Andrew Harrison,J.J. Barea,Hassan Whiteside,Luol Deng,Michael Beasley,Luke Babbitt,MIL,UTA,MEM,DAL,MIA,LAL,MIL,MIA,PG,SG,PG,PG,C,SF,SF,SF,505.613669379,206.0,20,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Paul Zipser,Alonzo Gee,Jordan Clarkson,DeMarre Carroll,Karl-Anthony Towns,Timofey Mozgov,MIL,GS,CHI,DEN,LAL,TOR,MIN,LAL,PG,PG,SF,SF,PG,SF,C,C,432.445758196,204.25,94,Dec32016,9,0.0
Giannis Antetokounmpo,Taj Gibson,P.J. Tucker,Michael Kidd-Gilchrist,Andre Iguodala,George Hill,Ian Clark,Karl-Anthony Towns,MIL,CHI,PHO,CHA,GS,UTA,GS,MIN,PG,PF,SF,SF,SF,PG,PG,C,545.645211665,203.25,96,Dec32016,9,0.0
Norman Powell,Draymond Green,Andrew Harrison,J.J. Barea,Deron Williams,Karl-Anthony Towns,Luol Deng,Michael Beasley,TOR,GS,MEM,DAL,DAL,MIN,LAL,MIL,SG,PF,PG,PG,PG,C,SF,SF,476.799107452,202.75,43,Dec32016,9,0.0
Will Barton,Andrew Harrison,J.J. Barea,Deron Williams,Hassan Whiteside,Dwight Howard,Michael Beasley,Luke Babbitt,DEN,MEM,DAL,DAL,MIA,ATL,MIL,MIA,SG,PG,PG,PG,C,C,SF,SF,491.030259657,202.75,30,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Will Barton,Evan Turner,J.J. Barea,Michael Beasley,Justin Hamilton,Timofey Mozgov,MIL,GS,DEN,POR,DAL,MIL,BKN,LAL,PG,PG,SG,SG,PG,SF,C,C,476.60898701,201.5,25,Dec32016,9,0.0
Stephen Curry,Isaiah Thomas,George Hill,Larry Nance Jr.,Nikola Mirotic,Hassan Whiteside,Luol Deng,Justin Hamilton,GS,BOS,UTA,LAL,CHI,MIA,LAL,BKN,PG,PG,PG,SF,SF,C,SF,C,427.940288152,201.25,18,Dec32016,9,0.0
Giannis Antetokounmpo,Devin Booker,Zach Randolph,Andrew Harrison,J.J. Barea,Karl-Anthony Towns,Luol Deng,Michael Beasley,MIL,PHO,MEM,MEM,DAL,MIN,LAL,MIL,PG,SG,PF,PG,PG,C,SF,SF,427.640240599,200.5,65,Dec32016,9,0.0
Giannis Antetokounmpo,Kyle Lowry,Rodney Hood,P.J. Tucker,Michael Kidd-Gilchrist,Larry Nance Jr.,Justin Hamilton,Timofey Mozgov,MIL,TOR,UTA,PHO,CHA,LAL,BKN,LAL,PG,PG,SG,SF,SF,SF,C,C,405.61201465,196.75,73,Dec32016,9,0.0
Stephen Curry,Rodney Hood,Andrew Harrison,J.J. Barea,Larry Nance Jr.,Hassan Whiteside,Luol Deng,Michael Beasley,GS,UTA,MEM,DAL,LAL,MIA,LAL,MIL,PG,SG,PG,PG,SF,C,SF,SF,458.900565223,193.5,9,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Randy Foye,Khris Middleton,Delon Wright,Karl-Anthony Towns,Dwight Howard,Luke Babbitt,MIL,GS,BKN,MIL,TOR,MIN,ATL,MIA,PG,PG,SG,SG,PG,C,C,SF,398.237401995,193.5,34,Dec32016,9,0.0
Jimmy Butler,Sean Kilpatrick,Kemba Walker,Nik Stauskas,Rajon Rondo,James Johnson,Al Horford,Rudy Gobert,CHI,BKN,CHA,PHI,CHI,MIA,BOS,UTA,SG,SG,PG,SG,PG,PF,C,C,301.68,193.25,1,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Damian Lillard,Brandon Rush,Luis Scola,Paul Zipser,Alonzo Gee,Karl-Anthony Towns,MIL,GS,POR,MIN,BKN,CHI,DEN,MIN,PG,PG,PG,SG,PF,SF,SF,C,404.594435989,193.0,27,Dec32016,9,0.0
Giannis Antetokounmpo,Brandon Rush,George Hill,Ian Clark,Hassan Whiteside,Karl-Anthony Towns,Michael Beasley,Luke Babbitt,MIL,MIN,UTA,GS,MIA,MIN,MIL,MIA,PG,SG,PG,PG,C,C,SF,SF,513.195947655,192.25,29,Dec32016,9,0.0
Giannis Antetokounmpo,Gorgui Dieng,P.J. Tucker,Michael Kidd-Gilchrist,Andre Iguodala,J.J. Barea,Ian Clark,Dwight Howard,MIL,MIN,PHO,CHA,GS,DAL,GS,ATL,PG,PF,SF,SF,SF,PG,PG,C,511.666565809,191.25,70,Dec32016,9,0.0
Giannis Antetokounmpo,Damian Lillard,Brandon Rush,Kyle Lowry,Luis Scola,Randy Foye,Khris Middleton,Dwight Howard,MIL,POR,MIN,TOR,BKN,BKN,MIL,ATL,PG,PG,SG,PG,PF,SG,SG,C,363.046560692,190.0,3,Dec32016,9,0.0
Giannis Antetokounmpo,Stephen Curry,Patrick McCaw,Shabazz Muhammad,Hollis Thompson,Luis Scola,J.J. Barea,Karl-Anthony Towns,MIL,GS,GS,MIN,PHI,BKN,DAL,MIN,PG,PG,SG,SG,SG,PF,PG,C,499.93820665,189.75,76,Dec32016,9,0.0
Stephen Curry,Damian Lillard,Brandon Rush,Kyle Lowry,Nikola Jokic,Hassan Whiteside,Michael Beasley,Luke Babbitt,GS,POR,MIN,TOR,DEN,MIA,MIL,MIA,PG,PG,SG,PG,PF,C,SF,SF,460.379925159,188.25,31,Dec32016,9,0.0
Giannis Antetokounmpo,Damian Lillard,Rodney Hood,Larry Nance Jr.,Luol Deng,Michael Beasley,Justin Hamilton,Timofey Mozgov,MIL,POR,UTA,LAL,LAL,MIL,BKN,LAL,PG,PG,SG,SF,SF,SF,C,C,465.182912185,188.0,59,Dec32016,9,0.0
Giannis Antetokounmpo,Kyle Lowry,Trey Lyles,P.J. Tucker,Michael Kidd-Gilchrist,Andre Iguodala,George Hill,Justin Hamilton,MIL,TOR,UTA,PHO,CHA,GS,UTA,BKN,PG,PG,PF,SF,SF,SF,PG,C,485.570881311,186.0,57,Dec32016,9,0.0
Rodney Hood,Andrew Harrison,J.J. Barea,Larry Nance Jr.,Deron Williams,Karl-Anthony Towns,Luol Deng,Michael Beasley,UTA,MEM,DAL,LAL,DAL,MIN,LAL,MIL,SG,PG,PG,SF,PG,C,SF,SF,459.422667434,182.75,61,Dec32016,9,0.0
George Hill,Jamal Murray,Ian Clark,Larry Nance Jr.,Hassan Whiteside,Karl-Anthony Towns,Luol Deng,Michael Beasley,UTA,DEN,GS,LAL,MIA,MIN,LAL,MIL,PG,PG,PG,SF,C,C,SF,SF,467.814958095,181.0,52,Dec32016,9,0.0
Giannis Antetokounmpo,Patrick McCaw,Shabazz Muhammad,Hollis Thompson,Luis Scola,Andrew Harrison,J.J. Barea,Hassan Whiteside,MIL,GS,MIN,PHI,BKN,MEM,DAL,MIA,PG,SG,SG,SG,PF,PG,PG,C,537.210086999,177.0,80,Dec32016,9,0.0
Giannis Antetokounmpo,Damian Lillard,Ian Clark,Larry Nance Jr.,Luol Deng,Michael Beasley,Justin Hamilton,Timofey Mozgov,MIL,POR,GS,LAL,LAL,MIL,BKN,LAL,PG,PG,PG,SF,SF,SF,C,C,491.581815789,174.75,83,Dec32016,9,0.0
Patrick McCaw,Shabazz Muhammad,Rodney Hood,Andrew Harrison,J.J. Barea,Deron Williams,Hassan Whiteside,Luke Babbitt,GS,MIN,UTA,MEM,DAL,DAL,MIA,MIA,SG,SG,SG,PG,PG,PG,C,SF,479.052979944,169.0,12,Dec32016,9,0.0
Jabari Parker,Giannis Antetokounmpo,Taj Gibson,Nikola Jokic,Rodney Hood,P.J. Tucker,George Hill,Ian Clark,MIL,MIL,CHI,DEN,UTA,PHO,UTA,GS,SF,PG,PF,PF,SG,SF,PG,PG,402.240702635,168.5,15,Dec32016,9,0.0
Rodney Hood,Andrew Harrison,J.J. Barea,Larry Nance Jr.,Deron Williams,Dwight Howard,Luol Deng,Michael Beasley,UTA,MEM,DAL,LAL,DAL,ATL,LAL,MIL,SG,PG,PG,SF,PG,C,SF,SF,447.012276067,166.75,90,Dec32016,9,0.0
Trey Lyles,P.J. Tucker,Michael Kidd-Gilchrist,Andre Iguodala,Andrew Harrison,J.J. Barea,George Hill,Hassan Whiteside,UTA,PHO,CHA,GS,MEM,DAL,UTA,MIA,PF,SF,SF,SF,PG,PG,PG,C,504.429010299,166.25,2,Dec32016,9,0.0
Giannis Antetokounmpo,C.J. McCollum,Jamal Murray,Larry Nance Jr.,Luol Deng,Michael Beasley,Justin Hamilton,Timofey Mozgov,MIL,POR,DEN,LAL,LAL,MIL,BKN,LAL,PG,PG,PG,SF,SF,SF,C,C,427.104017189,163.5,55,Dec32016,9,0.0
George Hill,Jamal Murray,Ian Clark,Karl-Anthony Towns,Dwight Howard,Luol Deng,Michael Beasley,Luke Babbitt,UTA,DEN,GS,MIN,ATL,LAL,MIL,MIA,PG,PG,PG,C,C,SF,SF,SF,477.759135423,158.25,11,Dec32016,9,0.0
Damian Lillard,George Hill,Ian Clark,Karl-Anthony Towns,Luol Deng,Michael Beasley,Justin Hamilton,Luke Babbitt,POR,UTA,GS,MIN,LAL,MIL,BKN,MIA,PG,PG,PG,C,SF,SF,C,SF,508.262057954,155.25,97,Dec32016,9,0.0
Giannis Antetokounmpo,Taj Gibson,Nikola Jokic,P.J. Tucker,Michael Kidd-Gilchrist,Andre Iguodala,George Hill,Ian Clark,MIL,CHI,DEN,PHO,CHA,GS,UTA,GS,PG,PF,PF,SF,SF,SF,PG,PG,520.494814836,149.5,64,Dec32016,9,0.0
Stephen Curry,George Hill,Ian Clark,Luol Deng,Michael Beasley,Justin Hamilton,Timofey Mozgov,Luke Babbitt,GS,UTA,GS,LAL,MIL,BKN,LAL,MIA,PG,PG,PG,SF,SF,C,C,SF,511.570662202,127.25,100,Dec32016,9,0.0
Brandon Rush,Andrew Harrison,J.J. Barea,Deron Williams,Karl-Anthony Towns,Michael Beasley,Justin Hamilton,Luke Babbitt,MIN,MEM,DAL,DAL,MIN,MIL,BKN,MIA,SG,PG,PG,PG,C,SF,C,SF,543.03,126.75,49,Dec32016,9,0.0
Josh Richardson,Eric Bledsoe,Andrew Harrison,J.J. Barea,Larry Nance Jr.,Nikola Mirotic,Justin Hamilton,Timofey Mozgov,MIA,PHO,MEM,DAL,LAL,CHI,BKN,LAL,SG,PG,PG,PG,SF,SF,C,C,471.306658387,104.5,84,Dec32016,9,0.0
George Hill,Jamal Murray,Ian Clark,Larry Nance Jr.,Luol Deng,Michael Beasley,Justin Hamilton,Timofey Mozgov,UTA,DEN,GS,LAL,LAL,MIL,BKN,LAL,PG,PG,PG,SF,SF,SF,C,C,480.100679847,94.25,45,Dec32016,9,0.0
Russell Westbrook,Jeff Green,Justin Holiday,C.J. Watson,Garrett Temple,DeMarcus Cousins,Blake Griffin,Aron Baynes,OKC,ORL,NY,ORL,SAC,SAC,LAC,DET,PG,SF,SG,PG,PG,PF,PF,C,562.617048288,266.25,60,Dec42016,4,0.0
Russell Westbrook,Lance Thomas,Rodney Stuckey,DeMarcus Cousins,Blake Griffin,Aron Baynes,E'Twaun Moore,Darrun Hilliard,OKC,NY,IND,SAC,LAC,DET,NO,DET,PG,SF,PG,PF,PF,C,SG,SG,478.900532987,255.75,88,Dec42016,4,0.0
Russell Westbrook,DeMarcus Cousins,Blake Griffin,Domantas Sabonis,Solomon Hill,Luc Richard Mbah a Moute,Damjan Rudez,E'Twaun Moore,OKC,SAC,LAC,OKC,NO,LAC,ORL,NO,PG,PF,PF,PF,SF,SF,SF,SG,472.942015361,254.0,36,Dec42016,4,0.0
Russell Westbrook,Garrett Temple,DeMarcus Cousins,Marreese Speights,Blake Griffin,Solomon Hill,Luc Richard Mbah a Moute,Damjan Rudez,OKC,SAC,SAC,LAC,LAC,NO,LAC,ORL,PG,PG,PF,PF,PF,SF,SF,SF,506.156726904,250.5,97,Dec42016,4,0.0
Russell Westbrook,Beno Udrih,Langston Galloway,DeMarcus Cousins,Blake Griffin,Domantas Sabonis,Luc Richard Mbah a Moute,E'Twaun Moore,OKC,DET,NO,SAC,LAC,OKC,LAC,NO,PG,PG,PG,PF,PF,PF,SF,SG,481.272948692,247.5,39,Dec42016,4,0.0
Russell Westbrook,Lance Thomas,Mario Hezonja,Stanley Johnson,Garrett Temple,Aaron Brooks,Anthony Davis,DeMarcus Cousins,OKC,NY,ORL,DET,SAC,IND,NO,SAC,PG,SF,SG,SG,PG,PG,PF,PF,526.533840946,241.5,64,Dec42016,4,0.0
Russell Westbrook,Rodney Stuckey,DeMarcus Cousins,Marreese Speights,Marcus Morris,Glenn Robinson III,Luc Richard Mbah a Moute,E'Twaun Moore,OKC,IND,SAC,LAC,DET,IND,LAC,NO,PG,PG,PF,PF,SF,SF,SF,SG,433.270578405,241.25,94,Dec42016,4,0.0
Russell Westbrook,Lance Thomas,Beno Udrih,Langston Galloway,Anthony Davis,DeMarcus Cousins,Jodie Meeks,C.J. Wilcox,OKC,NY,DET,NO,NO,SAC,ORL,ORL,PG,SF,PG,PG,PF,PF,SG,SG,420.23514909,241.25,31,Dec42016,4,0.0
Russell Westbrook,Lance Thomas,Beno Udrih,Langston Galloway,Anthony Davis,DeMarcus Cousins,Jodie Meeks,C.J. Wilcox,OKC,NY,DET,NO,NO,SAC,ORL,ORL,PG,SF,PG,PG,PF,PF,SG,SG,490.118951277,241.25,11,Dec42016,4,0.0
Russell Westbrook,Jerami Grant,Mario Hezonja,Stanley Johnson,Garrett Temple,Aaron Brooks,Anthony Davis,DeMarcus Cousins,OKC,OKC,ORL,DET,SAC,IND,NO,SAC,PG,SF,SG,SG,PG,PG,PF,PF,501.995563519,240.25,14,Dec42016,4,0.0
Russell Westbrook,Lance Thomas,Aaron Brooks,Anthony Davis,DeMarcus Cousins,Jodie Meeks,C.J. Wilcox,Alan Anderson,OKC,NY,IND,NO,SAC,ORL,ORL,LAC,PG,SF,PG,PF,PF,SG,SG,SG,490.657079489,237.25,30,Dec42016,4,0.0
Russell Westbrook,Lance Thomas,Aaron Brooks,Anthony Davis,DeMarcus Cousins,Jodie Meeks,C.J. Wilcox,Alan Anderson,OKC,NY,IND,NO,SAC,ORL,ORL,LAC,PG,SF,PG,PF,PF,SG,SG,SG,452.456921898,237.25,51,Dec42016,4,0.0
Russell Westbrook,Rodney Stuckey,DeMarcus Cousins,Domantas Sabonis,Georges Niang,Paul George,Aron Baynes,E'Twaun Moore,OKC,IND,SAC,OKC,IND,IND,DET,NO,PG,PG,PF,PF,PF,SF,C,SG,446.836916788,237.25,5,Dec42016,4,0.0
Russell Westbrook,C.J. Miles,Beno Udrih,Langston Galloway,DeMarcus Cousins,Blake Griffin,Georges Niang,E'Twaun Moore,OKC,IND,DET,NO,SAC,LAC,IND,NO,PG,SG,PG,PG,PF,PF,PF,SG,358.826829039,235.25,73,Dec42016,4,0.0
Russell Westbrook,Jeff Green,Raymond Felton,C.J. Watson,Garrett Temple,Anthony Davis,Paul George,Aron Baynes,OKC,ORL,LAC,ORL,SAC,NO,IND,DET,PG,SF,SG,PG,PG,PF,SF,C,570.495316754,233.25,19,Dec42016,4,0.0
Russell Westbrook,DeMarcus Cousins,Domantas Sabonis,Georges Niang,Paul George,Aron Baynes,Jamal Crawford,E'Twaun Moore,OKC,SAC,OKC,IND,IND,DET,LAC,NO,PG,PF,PF,PF,SF,C,SG,SG,436.498779813,233.0,8,Dec42016,4,0.0
Russell Westbrook,Jerami Grant,Stanley Johnson,C.J. Watson,Garrett Temple,DeMarcus Cousins,Blake Griffin,Aron Baynes,OKC,OKC,DET,ORL,SAC,SAC,LAC,DET,PG,SF,SG,PG,PG,PF,PF,C,467.986514248,232.75,58,Dec42016,4,0.0
Russell Westbrook,Jerami Grant,Stanley Johnson,C.J. Watson,Garrett Temple,DeMarcus Cousins,Blake Griffin,Aron Baynes,OKC,OKC,DET,ORL,SAC,SAC,LAC,DET,PG,SF,SG,PG,PG,PF,PF,C,467.465685234,232.75,22,Dec42016,4,0.0
Anthony Davis,DeMarcus Cousins,Glenn Robinson III,Luc Richard Mbah a Moute,Reggie Jackson,Tim Frazier,E'Twaun Moore,Brandon Jennings,NO,SAC,IND,LAC,DET,NO,NO,NY,PF,PF,SF,SF,PG,PG,SG,PG,406.739108297,232.0,25,Dec42016,4,0.0
Russell Westbrook,Tobias Harris,Andre Drummond,Nikola Vucevic,Elfrid Payton,Kentavious Caldwell-Pope,E'Twaun Moore,Jodie Meeks,OKC,DET,DET,ORL,ORL,DET,NO,ORL,PG,SF,C,C,PG,SG,SG,SG,285.12,230.25,1,Dec42016,4,0.0
Russell Westbrook,Jerami Grant,Mario Hezonja,Stanley Johnson,Beno Udrih,Langston Galloway,Anthony Davis,DeMarcus Cousins,OKC,OKC,ORL,DET,DET,NO,NO,SAC,PG,SF,SG,SG,PG,PG,PF,PF,474.85474742,230.0,68,Dec42016,4,0.0
Russell Westbrook,Lance Thomas,Mario Hezonja,Stanley Johnson,Aaron Brooks,Anthony Davis,DeMarcus Cousins,Darrun Hilliard,OKC,NY,ORL,DET,IND,NO,SAC,DET,PG,SF,SG,SG,PG,PF,PF,SG,607.757188134,228.25,21,Dec42016,4,0.0
Russell Westbrook,Garrett Temple,Aaron Brooks,Anthony Davis,DeMarcus Cousins,Reggie Bullock,Michael Gbinije,Wesley Johnson,OKC,SAC,IND,NO,SAC,DET,DET,LAC,PG,PG,PG,PF,PF,SF,SF,SF,453.740932205,226.0,32,Dec42016,4,0.0
Russell Westbrook,Austin Rivers,DeMarcus Cousins,Marcus Morris,Glenn Robinson III,Luc Richard Mbah a Moute,Tim Frazier,E'Twaun Moore,OKC,LAC,SAC,DET,IND,LAC,NO,NO,PG,PG,PF,SF,SF,SF,PG,SG,486.092389178,226.0,13,Dec42016,4,0.0
Russell Westbrook,Garrett Temple,Aaron Brooks,Anthony Davis,DeMarcus Cousins,Reggie Bullock,Michael Gbinije,Wesley Johnson,OKC,SAC,IND,NO,SAC,DET,DET,LAC,PG,PG,PG,PF,PF,SF,SF,SF,508.451164292,226.0,23,Dec42016,4,0.0
Russell Westbrook,Aaron Brooks,Anthony Davis,Marcus Morris,Glenn Robinson III,Luc Richard Mbah a Moute,Tim Frazier,E'Twaun Moore,OKC,IND,NO,DET,IND,LAC,NO,NO,PG,PG,PF,SF,SF,SF,PG,SG,489.431248217,224.75,46,Dec42016,4,0.0
Russell Westbrook,DeMarcus Cousins,Domantas Sabonis,Georges Niang,Paul George,Glenn Robinson III,Luc Richard Mbah a Moute,E'Twaun Moore,OKC,SAC,OKC,IND,IND,IND,LAC,NO,PG,PF,PF,PF,SF,SF,SF,SG,371.297617351,224.25,92,Dec42016,4,0.0
Russell Westbrook,Lance Thomas,Anthony Davis,Blake Griffin,Diamond Stone,Jodie Meeks,C.J. Wilcox,Alan Anderson,OKC,NY,NO,LAC,LAC,ORL,ORL,LAC,PG,SF,PF,PF,C,SG,SG,SG,423.600871282,223.5,34,Dec42016,4,0.0
Russell Westbrook,C.J. Watson,Garrett Temple,Anthony Davis,DeMarcus Cousins,Reggie Bullock,Michael Gbinije,Wesley Johnson,OKC,ORL,SAC,NO,SAC,DET,DET,LAC,PG,PG,PG,PF,PF,SF,SF,SF,499.044994126,222.25,7,Dec42016,4,0.0
Russell Westbrook,Garrett Temple,Anthony Davis,DeMarcus Cousins,Georges Niang,Reggie Bullock,Michael Gbinije,Wesley Johnson,OKC,SAC,NO,SAC,IND,DET,DET,LAC,PG,PG,PF,PF,PF,SF,SF,SF,591.526765683,222.25,38,Dec42016,4,0.0
Russell Westbrook,C.J. Watson,Garrett Temple,Anthony Davis,DeMarcus Cousins,Reggie Bullock,Michael Gbinije,Wesley Johnson,OKC,ORL,SAC,NO,SAC,DET,DET,LAC,PG,PG,PG,PF,PF,SF,SF,SF,572.567802406,222.25,91,Dec42016,4,0.0
Russell Westbrook,Beno Udrih,Langston Galloway,Anthony Davis,Paul George,Glenn Robinson III,Luc Richard Mbah a Moute,E'Twaun Moore,OKC,DET,NO,NO,IND,IND,LAC,NO,PG,PG,PG,PF,SF,SF,SF,SG,509.143187616,221.75,80,Dec42016,4,0.0
Russell Westbrook,Aaron Brooks,DeMarcus Cousins,Marcus Morris,Glenn Robinson III,Luc Richard Mbah a Moute,Tim Frazier,E'Twaun Moore,OKC,IND,SAC,DET,IND,LAC,NO,NO,PG,PG,PF,SF,SF,SF,PG,SG,478.400518904,221.5,74,Dec42016,4,0.0
Russell Westbrook,Anthony Davis,DeMarcus Cousins,Georges Niang,Damjan Rudez,Jodie Meeks,C.J. Wilcox,Alan Anderson,OKC,NO,SAC,IND,ORL,ORL,ORL,LAC,PG,PF,PF,PF,SF,SG,SG,SG,459.231325633,221.25,59,Dec42016,4,0.0
